accnum,age,job_admin,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,channel_cellular,channel_telephone,channel_unknown,duration,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,deposit
2035102746,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,44,0,0,1,0,0,16,-1,0,0,0,0,1,0
2056874321,37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1309,1,0,1,0,0,77,-1,0,0,0,0,1,0
2074068592,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2421,1,0,1,0,0,14,-1,0,0,0,0,1,0
2017958423,46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,63,-1,0,0,0,0,1,0
2051048293,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,23,0,0,1,0,0,110,-1,0,0,0,0,1,0
2073560921,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,59,-1,0,0,0,0,1,0
2090783654,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,192,-1,0,0,0,0,1,0
2042391708,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,326,0,0,1,0,0,157,-1,0,0,0,0,1,0
2087412630,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,403,0,0,1,0,0,119,-1,0,0,0,0,1,0
2038240751,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,535,-1,0,0,0,0,1,1
2050249136,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,15,-1,0,0,0,0,1,0
2097624531,46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-3,0,0,1,0,0,205,-1,0,0,0,0,1,0
2039528046,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60,0,0,1,0,0,302,-1,0,0,0,0,1,0
2068541739,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,751,0,0,1,0,0,151,-1,0,0,0,0,1,0
2080671523,50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1545,0,0,1,0,0,56,-1,0,0,0,0,1,0
2006983421,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23,0,0,1,0,0,322,-1,0,0,0,0,1,0
2024593607,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,54,-1,0,0,0,0,1,0
2013408256,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20261,1,0,1,0,0,81,-1,0,0,0,0,1,0
2098732610,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1887,0,0,1,0,0,88,-1,0,0,0,0,1,0
2018629530,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,786,0,0,1,0,0,122,-1,0,0,0,0,1,0
2041982736,44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2179,0,0,1,0,0,180,-1,0,0,0,0,1,0
2096351824,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,632,1,0,1,0,0,82,-1,0,0,0,0,1,0
2078026534,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,99,0,0,1,0,0,49,-1,0,0,0,0,1,0
2021579684,55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,185,0,0,1,0,0,26,-1,0,0,0,0,1,0
2010736852,42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,305,1,0,1,0,0,82,-1,0,0,0,0,1,0
2005267489,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,278,0,0,1,0,0,121,-1,0,0,0,0,1,0
2082790534,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,187,0,0,1,0,0,66,-1,0,0,0,0,1,0
2027860351,53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,761,0,1,1,0,0,85,-1,0,0,0,0,1,0
2094702861,55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,123,0,0,1,0,0,70,-1,0,0,0,0,1,0
2048623715,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-997,0,1,1,0,0,70,-1,0,0,0,0,1,0
2030958624,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,80,0,0,1,0,0,9,-1,0,0,0,0,1,0
2023458619,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,486,0,0,1,0,0,139,-1,0,0,0,0,1,0
2059376140,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,759,0,1,1,0,0,105,-1,0,0,0,0,1,0
2045231768,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,46,0,0,1,0,0,211,-1,0,0,0,0,1,0
2005241896,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,140,0,0,1,0,0,12,-1,0,0,0,0,1,0
2031807592,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6743,0,0,1,0,0,13,-1,0,0,0,0,1,0
2051760843,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1946,0,0,1,0,0,327,-1,0,0,0,0,1,0
2028756341,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,23,-1,0,0,0,0,1,0
2082159730,46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1906,0,0,1,0,0,44,-1,0,0,0,0,1,0
2025974381,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,183,-1,0,0,0,0,1,0
2038274016,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1232,0,0,1,0,0,175,-1,0,0,0,0,1,0
2016243798,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,859,0,0,1,0,0,246,-1,0,0,0,0,1,0
2093785046,44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,70,-1,0,0,0,0,1,0
2006214738,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,20,-1,0,0,0,0,1,0
2069058724,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,23,-1,0,0,0,0,1,0
2060198734,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6288,0,0,1,0,0,20,-1,0,0,0,0,1,0
2049287503,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1013,0,1,1,0,0,117,-1,0,0,0,0,1,0
2081492076,42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,37,0,0,1,0,0,28,-1,0,0,0,0,1,0
2025703481,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,359,-1,0,0,0,0,1,0
2018904673,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,217,1,0,1,0,0,203,-1,0,0,0,0,1,0
2076049153,47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,21,-1,0,0,0,0,1,0
2083096721,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,84,-1,0,0,0,0,1,0
2054681072,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,16,-1,0,0,0,0,1,0
2008726493,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,65,0,0,0,1,0,53,-1,0,0,0,0,1,0
2050297846,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,82,0,0,1,0,0,308,-1,0,0,0,0,1,0
2046039587,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,568,0,0,0,1,0,51,-1,0,0,0,0,1,0
2068579012,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,134,0,0,1,0,0,86,-1,0,0,0,0,1,0
2015964372,53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5603,0,0,1,0,0,2372,-1,0,0,0,0,1,1
2014287063,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,93,-1,0,0,0,0,1,0
2072659430,35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,89,0,0,1,0,0,203,-1,0,0,0,0,1,0
2090824136,48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,197,0,0,1,0,0,256,-1,0,0,0,0,1,0
2062354098,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,837,0,0,1,0,0,68,-1,0,0,0,0,1,0
2016873295,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6174,0,0,1,0,0,19,-1,0,0,0,0,1,0
2016785324,51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7175,0,0,1,0,0,98,-1,0,0,0,0,1,0
2076409153,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,890,1,1,1,0,0,27,-1,0,0,0,0,1,0
2035907468,37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,163,0,1,1,0,0,9,-1,0,0,0,0,1,0
2001475382,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,11,-1,0,0,0,0,1,0
2068502473,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,241,0,0,1,0,0,79,-1,0,0,0,0,1,0
2071086592,42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,59,0,0,1,0,0,144,-1,0,0,0,0,1,0
2015847690,39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,315,0,0,1,0,0,53,-1,0,0,0,0,1,0
2032057819,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-262,1,0,0,1,0,85,-1,0,0,0,0,1,0
2012748305,52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,163,0,0,1,0,0,638,-1,0,0,0,0,1,0
2063287051,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,81,0,0,1,0,0,532,-1,0,0,0,0,1,0
2062930875,47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,225,0,0,1,0,0,1126,-1,0,0,0,0,1,1
2032781590,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,864,1,0,1,0,0,17,-1,0,0,0,0,1,0
2031028495,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,16,-1,0,0,0,0,1,0
2079405263,48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1548,0,0,1,0,0,143,-1,0,0,0,0,1,0
2023587190,54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,276,-1,0,0,0,0,1,0
2072309586,43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3327,0,0,0,1,0,146,-1,0,0,0,0,1,0
2036408721,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,16,-1,0,0,0,0,1,0
2007439628,55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,879,0,0,1,0,0,183,-1,0,0,0,0,1,0
2065489072,37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,729,0,0,1,0,0,156,-1,0,0,0,0,1,0
2001395648,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-158,1,0,1,0,0,1037,-1,0,0,0,0,1,0
2070469812,58,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7881,0,0,1,0,0,507,-1,0,0,0,0,1,0
2014697025,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,18,-1,0,0,0,0,1,0
2087146953,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,35,0,0,1,0,0,27,-1,0,0,0,0,1,0
2036401572,56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1333,0,0,1,0,0,17,-1,0,0,0,0,1,0
2005427196,49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2420,1,0,0,1,0,19,-1,0,0,0,0,1,0
2079625138,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,12,-1,0,0,0,0,1,0
2091423760,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,173,0,0,1,0,0,32,-1,0,0,0,0,1,0
2052170834,31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,12,-1,0,0,0,0,1,0
2094601825,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,111,0,0,1,0,0,7,-1,0,0,0,0,1,0
2073428195,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,84,0,0,1,0,0,715,-1,0,0,0,0,1,0
2032854167,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,13,-1,0,0,0,0,1,0
2017063954,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,211,0,0,1,0,0,56,-1,0,0,0,0,1,0
2041360875,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,195,-1,0,0,0,0,1,0
2040281563,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,0,0,1,0,0,95,-1,0,0,0,0,1,0
2069824071,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,39,-1,0,0,0,0,1,0
2079182356,55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,668,0,0,1,0,0,25,-1,0,0,0,0,1,0
2027860391,60,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1690,0,0,1,0,0,64,-1,0,0,0,0,1,0
2012784609,53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,37,0,0,1,0,0,51,-1,0,0,0,0,1,0
2020158437,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-183,1,1,1,0,0,8,-1,0,0,0,0,1,0
2020634817,53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,65,0,0,1,0,0,25,-1,0,0,0,0,1,0
2059106728,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,38,-1,0,0,0,0,1,0
2025438609,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-173,0,0,1,0,0,85,-1,0,0,0,0,1,0
2068542309,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1258,0,0,1,0,0,153,-1,0,0,0,0,1,0
2013275049,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6766,0,0,1,0,0,210,-1,0,0,0,0,1,0
2003219574,48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2499,0,0,1,0,0,429,-1,0,0,0,0,1,0
2026047589,37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,76,-1,0,0,0,0,1,0
2036845219,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,377,0,0,1,0,0,26,-1,0,0,0,0,1,0
2086593074,33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,77,0,0,1,0,0,958,-1,0,0,0,0,1,0
2047856021,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1530,0,0,1,0,0,88,-1,0,0,0,0,1,0
2096715840,48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,20,-1,0,0,0,0,1,0
2046983725,53,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,658,0,0,1,0,0,18,-1,0,0,0,0,1,0
2020453891,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1645,0,0,1,0,0,248,-1,0,0,0,0,1,0
2028319475,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8047,1,0,1,0,0,16,-1,0,0,0,0,1,0
2007153869,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,436,0,0,1,0,0,258,-1,0,0,0,0,1,0
2027531986,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,13,-1,0,0,0,0,1,0
2024058193,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,75,0,0,1,0,0,9,-1,0,0,0,0,1,0
2038276019,51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,279,0,0,1,0,0,64,-1,0,0,0,0,1,0
2008463752,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4348,1,0,1,0,0,373,-1,0,0,0,0,1,0
2060315298,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,230,0,0,1,0,0,104,-1,0,0,0,0,1,0
2003952647,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,167,0,0,1,0,0,35,-1,0,0,0,0,1,0
2010496837,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,118,0,0,1,0,0,16,-1,0,0,0,0,1,0
2020759816,48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,323,0,0,1,0,0,158,-1,0,0,0,0,1,0
2093207648,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,97,0,0,1,0,0,69,-1,0,0,0,0,1,0
2025346719,30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3028,1,0,1,0,0,65,-1,0,0,0,0,1,0
2013894760,57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-157,0,0,1,0,0,31,-1,0,0,0,0,1,0
2036087521,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-2,0,0,1,0,0,76,-1,0,0,0,0,1,0
2052897041,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,140,-1,0,0,0,0,1,0
2010957438,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,71,0,0,1,0,0,97,-1,0,0,0,0,1,0
2019684527,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,396,0,0,1,0,0,238,-1,0,0,0,0,1,0
2012359608,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,200,0,0,1,0,0,131,-1,0,0,0,0,1,0
2031805426,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,466,0,0,1,0,0,171,-1,0,0,0,0,1,0
2083270915,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,713,0,0,1,0,0,162,-1,0,0,0,0,1,0
2021095473,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1788,0,0,1,0,0,222,-1,0,0,0,0,1,0
2032085794,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,755,1,0,1,0,0,68,-1,0,0,0,0,1,0
2023780416,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,298,0,0,1,0,0,42,-1,0,0,0,0,1,0
2030576894,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,370,0,0,1,0,0,142,-1,0,0,0,0,1,0
2053841692,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,459,0,0,1,0,0,13,-1,0,0,0,0,1,0
2021984503,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,240,0,0,1,0,0,163,-1,0,0,0,0,1,0
2026539104,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,723,0,0,1,0,0,68,-1,0,0,0,0,1,0
2016072958,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-300,0,0,1,0,0,226,-1,0,0,0,0,1,0
2025034897,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,77,-1,0,0,0,0,1,0
2072913048,42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,35,-1,0,0,0,0,1,0
2035641087,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,136,0,0,1,0,0,88,-1,0,0,0,0,1,0
2048123795,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,558,0,0,1,0,0,50,-1,0,0,0,0,1,0
2031260957,53,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,0,0,1,0,0,76,-1,0,0,0,0,1,0
2064301752,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1522,1,0,1,0,0,15,-1,0,0,0,0,1,0
2059021678,54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,111,0,0,1,0,0,29,-1,0,0,0,0,1,0
2059701826,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,33,0,0,1,0,0,259,-1,0,0,0,0,1,0
2070826391,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-108,1,0,1,0,0,74,-1,0,0,0,0,1,0
2082650437,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,77,0,0,1,0,0,90,-1,0,0,0,0,1,0
2054217638,45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,12,0,0,1,0,0,88,-1,0,0,0,0,1,0
2049012853,47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,1,0,0,169,-1,0,0,0,0,1,0
2089346217,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1863,0,0,1,0,0,143,-1,0,0,0,0,1,0
2057318926,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8,-1,0,0,0,0,1,0
2091806457,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,42,0,0,1,0,0,140,-1,0,0,0,0,1,0
2039251670,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,46,-1,0,0,0,0,1,0
2057849620,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-78,0,0,1,0,0,102,-1,0,0,0,0,1,0
2040916358,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,43,-1,0,0,0,0,1,0
2056103927,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,621,0,0,1,0,0,205,-1,0,0,0,0,1,0
2060215487,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,81,0,0,1,0,0,51,-1,0,0,0,0,1,0
2076098241,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,6171,0,0,1,0,0,50,-1,0,0,0,0,1,0
2046153928,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,59,-1,0,0,0,0,1,0
2097158236,41,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,475,1,0,1,0,0,49,-1,0,0,0,0,1,0
2023584710,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,552,0,0,1,0,0,379,-1,0,0,0,0,1,0
2076508194,52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,305,0,0,1,0,0,26,-1,0,0,0,0,1,0
2039841502,43,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,685,0,0,1,0,0,77,-1,0,0,0,0,1,0
2069140273,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45,0,0,1,0,0,39,-1,0,0,0,0,1,0
2049167850,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,553,0,0,1,0,0,45,-1,0,0,0,0,1,0
2007495361,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2032,0,0,1,0,0,103,-1,0,0,0,0,1,0
2076435021,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,295,0,0,1,0,0,68,-1,0,0,0,0,1,0
2016253704,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,795,0,0,1,0,0,99,-1,0,0,0,0,1,0
2002378159,51,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,605,0,0,1,0,0,270,-1,0,0,0,0,1,0
2093204716,52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-490,1,1,1,0,0,74,-1,0,0,0,0,1,0
2054986037,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,88,0,0,1,0,0,214,-1,0,0,0,0,1,0
2017250984,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1480,0,0,1,0,0,460,-1,0,0,0,0,1,0
2067923108,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,147,-1,0,0,0,0,1,0
2068235147,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,813,0,0,1,0,0,114,-1,0,0,0,0,1,0
